ID,Gender,Date of birth,School type,Occupation,Country,City,Status,Social status,Political views,Languages,Religion,Inspiration,What matters in people,What matters in life,Smoking,Alcohol,Avatar,Additional,Class,School type.1,Occupation.1,Status.1,Relationships,Languages.1,Religion.1,What matters in people.1,What matters in life.1,First post text
200756612.0,muzhskoi,37594.0,!,work,rossija,iglino,!,!,!,russkii*tatarcza*,!,!,!,!,!,!,https://pp.userapi.com/c628429/v628429612/325a3/K4tSVA9YXSI.jpg,uznai_svoih_poklonnic!_vk.com/app4236781_239475907#cc30,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
379100492.0,zhenskii,!,!,work,!,!,when_u_make_friends_u_become_weaker_than_people...,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c638818/v638818820/7f051/Py4HehTcIoc.jpg,da_kakogo_huja_leitenanty_but_fragi_bolshe_czem_ja_na_starshine_vy_cze_ohueli,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
323403881.0,zhenskii,!,!,!,!,!,moja_dusha_hoczet_sczastja.._|🌑🌸,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c636127/v636127881/3425f/UQztHwipBtI.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
71963722.0,zhenskii,43279.0,!,work,rossija,irkutsk,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c626123/v626123722/367da/_0jeAvWb7lE.jpg,"ne_delai_dobra,_ne_prouczish_zla_☝🏼️_vse_vy_tvari_...",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
353529875.0,muzhskoi,36078.0,!,work,!,!,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c637718/v637718875/2fad0/fGLrAghJ4Ig.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
70286306.0,muzhskoi,!,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
279607127.0,zhenskii,33917.0,!,!,rossija,ekaterinburg,kak_horosho_kogda_est_syn_on_samyi_luczshii_iz_muzhczin!_❤️,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c630021/v630021127/263cf/k3UEn6T4Kic.jpg,03_iunja_2016,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
Хz,povesilas,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
302598518.0,zhenskii,43326.0,!,school,ukraina,aleksandrija,ja_by_mogla_sdelat_tebja_samym_sczastlivym.no_uvy,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c629424/v629424518/4a70c/J9AvFyJPC8U.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
127785454.0,zhenskii,35791.0,!,!,!,!,"da_ja_zhe_sczastliva!_dazhe_esli_mne_predlozhat_poiti_na_3_bukvy,_ja,_pozhalui,_otpravlus_v_rai))",vlublen,!,!,agnostik,raduzhnyi poni,dobrota_i_czestnost,!,neitralnoe,neitralnoe,https://pp.userapi.com/c11041/u127785454/a_4bba74a7.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
72358780.0,muzhskoi,!,!,!,rossija,kemerovo,"aleksei_umer,_prosczanie_4.09.2016g._v_14-00_na_centralnom_kladbiscze_№2_vozle_vhoda.",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c9561/u72358780/a_cb7b7a55.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
398276708.0,muzhskoi,35578.0,!,!,rossija,nurlat,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c836220/v836220708/1524c/sz12VOr_Thw.jpg,1_=_tverd_=_1,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
218923791.0,zhenskii,43422.0,!,!,!,!,ty_brodila_po_opushke_lesa_—_devushka_bez_krovi_i_bez_vesa.,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c424429/v424429791/4f64/y9OpA39hXeI.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
224582306.0,zhenskii,36217.0,!,!,rossija,czaikovskii,nicztozhnost_nikogo_ne_vdohnovljaet,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c626621/v626621306/2eac5/NERDFfZPLIc.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
269379962.0,muzhskoi,!,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
154189164.0,zhenskii,!,!,!,rossija,nevel,.....vot_uzh_...,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c629407/v629407164/a1cf/XarEFVMpdus.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
272644751.0,zhenskii,!,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c630122/v630122751/277bc/Pe2qWTLOe6w.jpg,!,0,,,,,,,,,
182352662.0,zhenskii,43435.0,!,!,rossija,astrahan,ja_lublu_vas...poka:(,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c319630/v319630662/4c08/dyCaloqCgL8.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
209712687.0,zhenskii,36569.0,!,!,rossija,kyzyl,💔🖕,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c633216/v633216687/162ad/tZFQFajLRI4.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
356339075.0,zhenskii,!,!,!,kanada,!,"ja_primu_tebja_lubym,_ja_budu_lubit_tebja_veczno,_ja_budu_vsegda_s_toboi,_cztoby_tam_ne_sluczilos.",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c837637/v837637397/32123/op_VN35VrY0.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
107563784.0,zhenskii,35938.0,!,!,rossija,moskva,prosczaite_dorogie_moi_spasibo_vam_za_vse,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c402730/v402730784/7e3b/e7CkrgAGTMY.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20655897.0,muzhskoi,33390.0,!,university,rossija,tula,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c631828/v631828897/d62a/EM3j9vY4Cyk.jpg,tolko_uznala_vczera_v_shoke_!!!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
52414280.0,zhenskii,33679.0,!,university,rossija,novosibirsk,!,ne_zhenat,!,!,!,Хoroshee nastroenie i priroda,dobrota_i_czestnost,semja_i_deti,negativnoe,rezko_negativnoe,https://pp.userapi.com/c628130/v628130280/55257/9ANqHQZfdPY.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
6119109.0,muzhskoi,43327.0,!,!,rossija,krasnodar,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/camera_400.png,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
muzhskoi,vypililas,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
372809024.0,zhenskii,43105.0,!,school,rossija,perm,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c836428/v836428024/b3d6/zcg4vVvGhb8.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
358746921.0,zhenskii,!,!,!,rossija,stavropol,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c636121/v636121921/2021e/YuqYlpQB2Bw.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
330304748.0,muzhskoi,43384.0,!,!,rossija,kemerovo,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c637125/v637125748/2a70/pP5OJSF4OaM.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
130296711.0,muzhskoi,43251.0,!,!,ukraina,czernigov,kak_ja_ustal,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c636319/v636319711/1add7/2Abs5rixvfY.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1393279.0,muzhskoi,43406.0,!,university,rossija,kuzneck,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c618719/v618719279/11b68/FI_mLQcS8Vw.jpg,d-d-daaa!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
300384597.0,zhenskii,!,!,work,kazahstan,uralsk,ona_budto._solnce_svetit!✨✨✨,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c623824/v623824597/48c79/zYYWD-EoYRs.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
164190566.0,muzhskoi,!,!,school,rossija,!,"idi_kuda_gljadjat_glaza,_no_tolko_ne_domoi_ja_za_toboi...",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c604424/v604424566/3d7e/9cdSMLLlVkk.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
77409070.0,muzhskoi,35324.0,!,university,rossija,ufa,est_svetlye_kraski!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c630624/v630624070/229c1/W7pOk1zMWlU.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
muzhskoi,samovypil,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
357060259.0,muzhskoi,!,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
32105398.0,muzhskoi,!,!,work,rossija,lesnoi,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c625216/v625216398/52071/oWZJDI4F9M8.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
105655818.0,zhenskii,36497.0,!,!,rossija,uljanovsk,"smert-samoe_mjagkoe_nakazanie,dlja_togo,kto_ego_zasluzhivaet.",!,!,russkii*English*,!,sestra) i druzja),dobrota_i_czestnost,semja_i_deti,negativnoe,!,https://pp.userapi.com/c627419/v627419818/161cc/_t1hR_unI-g.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
54602777.0,muzhskoi,43390.0,!,work,rossija,!,"vse,_czto_vy_vidite_vo_mne_—_eto_ne_moe,_eto_vashe._moe_—_eto_to,_czto_ja_vizhu_v_vas.",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c627631/v627631777/18540/1Kw2Ypr8YpI.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
4183285.0,muzhskoi,31203.0,!,!,rossija,moskva,05.06.1985g.---28.02.2016g.,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c630419/v630419285/14c14/0zSykDDH54U.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
101834007.0,muzhskoi,36913.0,!,!,!,!,prostite.,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c637221/v637221007/18af7/4QzERx-fAKs.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
65508095.0,muzhskoi,!,!,!,Finljandija,Helsinki,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c628117/v628117095/4c3e7/ei1FsUaim6k.jpg,pozdravlenie_ot_sashenki:__-_zhelau_cztob_ty_postupil_i_u_tebja_ne_bylo_allergii!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
146659441.0,zhenskii,43359.0,!,!,rossija,novokuzneck,za_mnoi_leczenie...,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c624325/v624325441/b758/97K43gSSokQ.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
256040655.0,muzhskoi,36798.0,!,!,rossija,igra,!,est_drug,!,russkii*English*,!,!,!,!,!,!,https://pp.userapi.com/c613429/v613429655/2166f/_c_VwOMTjWo.jpg,"hoczesh_uznat,_czto_ja_dumau_o_tebe?_smotri_tut:___♥♥♥_http://vk.com/app2677176_♥♥♥",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
305579427.0,muzhskoi,43242.0,!,!,!,!,sasha_bondar__kvІtoczka,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c629517/v629517427/3475a/0pNQcbVXlr4.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
115921749.0,muzhskoi,43409.0,!,!,rossija,kazan,😉,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c608131/v608131749/7c41/B5dBYOk4ijo.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
212805885.0,muzhskoi,43319.0,!,!,!,!,"53º_30`_0``_N,_2º_13`_0``_W",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c631721/v631721885/1b54e/4OdW_ZuIcHc.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
10255729.0,muzhskoi,29213.0,!,university,rossija,sajanogorsk,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c606527/v606527729/6555/A8wk7SoNfog.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
108790676.0,muzhskoi,36739.0,shkola-internat*,school,rossija,krasnojarsk,Life's_a_bitch_and_then_you_die...,pomolvlen,umerennye,!,pravoslavie,moja lubov.,dobrota_i_czestnost,semja_i_deti,rezko_negativnoe,negativnoe,https://pp.userapi.com/c834204/v834204590/d76f2/0X7WtjAi_ZU.jpg,"kak_mne_ploho_bez_tebja,_zaczem_zhe_ty,_pokinul_menja?_ty_govoril:_“vse_budet_horosho!”_ja_byla_rjadom,_czto_tebe_nuzhno_escze?_ty_govoril:_“ja_zhivu_radi_vas!”_a_zhizn_oborvala,_ne_podumav_o_nas._mne_tjazhelo,_i_ty_znaesh_ob_etom,_ved_ty_byl_dlja_menja,_rodnym_czelovekom._seiczas_ja_odna,_i_net_rjadom_tebja._o_kak_by_hotelos_uvidet_tebja._o_kak_by_hotelos_uslyshat_tebja._no_net_takoi_sily,_cztoby_svela_nas_s_toboi._ved_ty_daleko_i_tvoi_obraz_rodnoi_-_u_menja_on_v_dushe,_ostalsja_so_mnoi._lublu_tebja❤😭",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
146659441.0,zhenskii,43359.0,!,!,rossija,novokuzneck,za_mnoi_leczenie...,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c624325/v624325441/b758/97K43gSSokQ.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
89897180.0,muzhskoi,43403.0,!,work,rossija,ufa,"ni_kogo_ne_isczu,_ni_s_kem_ne_znakomlus-lubimaja_zhena_est!!!",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c636731/v636731180/2eecb/55lXzwHAi5A.jpg,smotrite_eti_vidjashki_i_vspominaite_ego-eto_poslednee_czto_u_menja_ostalos_ot_nego...on_nikogda_i_ni_komu_plohoe_ne_delal_czem_mog_tem_i_pomogal_vsem...pust_zemlja_emu_budet_puhom!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
301163852.0,muzhskoi,37294.0,!,!,rossija,!,bystree_by_proshlo_dva_goda_ja_tak_hoczu_vas_uvidet!ne_mogu_terpet!____skoro_uvidemsja!!,poisk,!,!,!,!,!,!,!,!,https://pp.userapi.com/c636325/v636325852/422a3/R0YXdGFJklY.jpg,s_dnem_rozhdenija_tima!!!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
155265720.0,muzhskoi,!,!,!,rossija,perm,16.11.1993-16.07.2015,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c623920/v623920720/3e475/64FGL9KHYI4.jpg,!,0,,,,,,,,,
304666970.0,muzhskoi,35840.0,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c628327/v628327970/2ba40/TxfP-tbjDmo.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
211701437.0,zhenskii,43106.0,!,!,!,!,ja_vas_kazhdogo_lublu😔❤️,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c624027/v624027437/2c9df/DT9KOE44vQU.jpg,"kto_ne_byl_v_lagere,_tomu_ne_ponjat..._ne_ponjat_to,_kak_mozhno_nenavidet_etot_lager_v_samom_naczale,_i_uezzhat_so_slezami_na_glazah_ot_togo,_czto_prosto_hoczetsja_ostatsja_tam_navsegda..._ne_ponjat,_czto_takoe_nastojasczii_drug..._ne_ponjat,_czto_znaczat_muzhskie_slezy..._ne_ponjat,_kak_hoczetsja,_est,_kak_hoczetsja_spat..._ne_ponjat,_kak_vse_mogut_hodit_odnim_stroem..._ne_ponjat,_kak_mozhno_naiti_druga_za_21_den,_s_kotorym_czerez_21_god_budet,_o_czem_pogovorit..._ne_ponjat_tjagi_vernutsja_obratno..._ne_ponjat_teh_slez..._oni_drugie,_uezzhaja_v_avtobuse..._ne_ponjat,_czto_takoe_""pishite_pisma_melkim_poczerkom_na_bolshom_liste_vatmana""..._ne_ponjat,_poczemu_nelzja_oboraczivatsja,_kogda_poslednii_raz_vidish_lager,_i_idesh_v_avtobus_s_czemodanami..._ne_ponjat,_s_kakimi_czuvstvami_ty_kriczish_uhodjasczemu:_""my_tebja_lubim!""..._ne_ponjat,_poczemu_kazhdyi,_prohodja_mimo_i_ulybajas,govorit:_""dobroe_utro/den/veczer"",_ne_dumaja_o_vozraste..._ne_ponjat,_kogda_posle_otboja_ty_dostaesh_zapasy_edy,_i_naczinaesh_poczti_vsei_komnatoi_eto_est._delo_dazhe_ne_v_golode,_a_v_czem_-to_drugom..._ne_ponjat,_kakie_czuvstva_ty_ispytyvaesh_na_poslednem_ogonke..._ne_ponjat_pervoi_lubvi,_naidennoi_v_lagere..._ne_ponjat,_poczemu_ty_czuvstvuesh_sebja_samym_sczastlivym_na_planete,_stoja_v_druzheskom_krugu_s_samymi_blizkimi_druzjami,_v_tysjaczah_kilometrah_ot_doma..._ne_ponjat_nashi_mysli_o_lagere_meczty..._ne_ponjat_vsu_krasotu_lagerja..._ne_ponjat_te_osczusczenija,_posle_strashilok_na_nocz..._ne_ponjat_toi_radosti_zavtraku,_obedu,_poldniku,uzhinu,_i_veczernemu_jabloku..._ne_ponjat,_kak_hoczetsja_vernutsja_tuda_snova_i_snova..._ne_ponjat_druzhelubnyh_pesen..._ne_ponjat,_czto_takoe_ogonki,_i_zaczem_oni_nuzhny..._ne_ponjat_nostalgiu,_za_den_pered_otezdom_v_lager,_ne_ponjat_cennost_kazhdogo_predmeta_iz_lagerja..._ne_ponjat,_poczemu_inogda_ne_hoczetsja_slushat_pesni_lagerja,_tak_kak_slezy_budut_navoraczivatsja_na_glazah..._ne_ponjat,_kak_dorogi_te_minuty,_kogda_noczu_lubimye_vozhatye_rasskazyvaut_zameczatelnye_legendy..._ne_ponjat,_kak_hodish_vne_vremeni_i_prostranstva,kogda_priezzhaesh_domoi…❤️❤️❤️❤️😭❤️😭❤️😭❤️😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭❤️😭❤️😭❤️❤️😭❤️😭❤️😭❤️😭❤️😭❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😭😭😭😭😭😭😭",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
zhenskii,povesilas,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
432152530.0,zhenskii,43268.0,!,!,rossija,tockoe_2-e,lublu_tebja,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c837135/v837135530/45ed5/KmxjYlfc0Vk.jpg,"no_on_ne_slyshit_tvoego_krika,__a_znaczit,_i_ne_uslyshit_shepota.___zaczem_tebe_takoi_muzhczina,__s_kotorym_dazhe_letom_tebe_holodno?",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
Хz,samoubiistvo,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
21296663.0,muzhskoi,43227.0,!,!,rossija,saratov,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c631326/v631326663/16134/iakqqkOwqTc.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
142604031.0,muzhskoi,43309.0,!,!,rossija,ulan-ude,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c621429/v621429031/56b0/N5Mft3CiYB4.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
160374721.0,zhenskii,43133.0,!,!,ukraina,doneck,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c633922/v633922721/61ff/ow_lNZZkFSk.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
zhenskii,samovypil,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
306865277.0,muzhskoi,!,!,school,rossija,novosibirsk,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c630723/v630723277/3a267/O1-g9qiYt1I.jpg,gonka,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
260312456.0,zhenskii,36349.0,!,work,rossija,sevastopol,"ne_budu_begat_za_toboi,_poshel_ty_naher_dorogoi©",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c627525/v627525456/5187b/OQ-eTzB7aFU.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
248826707.0,zhenskii,43268.0,!,!,rossija,bratsk,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c624919/v624919707/500ab/xxfpXCUIe4s.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
153360553.0,muzhskoi,43147.0,!,!,rossija,perm,"prislushaisja_k_sebe,horoshii_czelovek_plohogo_ne_posovetuet.",zhenat,!,!,!,!,!,!,!,!,https://pp.userapi.com/c626816/v626816553/33c1/K4PGklqlnfg.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
263764029.0,muzhskoi,!,!,!,rossija,czeljabinsk,budu_pogibat_molodym...!!!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c623426/v623426029/921c/gnuyN2yuB3A.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
136335072.0,muzhskoi,!,!,!,belarus,kriczev,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c630229/v630229072/1ec15/IAkWOc-H6no.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
43028293.0,muzhskoi,!,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
282263029.0,muzhskoi,33950.0,!,school,rossija,!,pust_zemlja_budet_tebe_puhom_-13.03.2018-14.03.2018,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c830208/v830208854/7d022/Zfep9GQcVeY.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
174337054.0,zhenskii,43184.0,!,!,!,!,"i_puskai_ne_kazhdyi_shag_pravilnyi,_vazhno,_czto_ni_odin_iz_nih_ne_lishnii.",poisk,!,!,!,!,!,!,!,!,https://pp.userapi.com/c636722/v636722054/3266d/MoUEiUDoPh4.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
zhenskii,samovypil,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
376477404.0,zhenskii,43160.0,!,!,!,!,izmenit_status...,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c604524/v604524404/43b0b/68zkCjE6fzU.jpg,da_budet_tak!_:_d,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
191634454.0,zhenskii,43179.0,!,!,rossija,!,alt_er_love,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c841130/v841130916/2c4c8/MNJB5hwixzA.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
428110879.0,zhenskii,43293.0,!,work,rossija,moskva,v_poiske_vdohnovenija,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c837221/v837221839/629b0/8GfEJnfQpMA.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
190537571.0,muzhskoi,31805.0,!,!,rossija,pushkino,"na_svoem_puti_ty_vstretish_3_kategorii_ludei:_teh,_kto_pomenjaet_tvou_zhizn;_teh,_kto_popytaetsja_ee_slomat_i_teh,_kto_stanet_tvoei_zhiznu.",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c413524/v413524571/91b7/KiO1mAStKng.jpg,otpravljau_tebe_«podarok-surpriz»_v_topface._otkroi_i_uznai_czto_vnutri!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
266532481.0,muzhskoi,33588.0,!,!,rossija,omsk,16.12.1991-11.03.2016....😞,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c6130/v6130481/7b7f/eRFvPu19pI8.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
240708163.0,muzhskoi,!,!,school,rossija,moskva,kz|555DMA|04_prosto_nado_bylo_prostit,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c837235/v837235163/40d86/L8ySg0U7Yw4.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
